event_id,video_filename,track_id_combination,bee_a_detection_ids,bee_b_detection_ids,timestamps,frame_ids,cam_id,human_decidable_interaction,trophallaxis_observed,bee_a_is_donor,trophallaxis_start_frame_nr,trophallaxis_end_frame_nr,comments
205530b7-3457-481c-a209-0b1a47912b81,205530b7-3457-481c-a209-0b1a47912b81.mp4,"('687f9eed-c021-47ac-b311-b725a69c3adb', '6ca8d456-bebd-43b2-93f4-5fa65158af9e')","['f14140354875468250974d66c0', 'f11649972331831902137d68c0', 'f10077186975648731245d67c0', 'f13073967448546514825d66c0', 'f17346263416863868700d65c0', 'f12549616132839802911d65c0', 'f15137009200458194787d67c0', 'f12324380833602353653d69c0']","['f14140354875468250974d57c0', 'f11649972331831902137d57c0', 'f10077186975648731245d55c0', 'f13073967448546514825d52c0', 'f17346263416863868700d52c0', 'f12549616132839802911d53c0', 'f15137009200458194787d53c0', 'f12324380833602353653d57c0']","[1468933077.642526, 1468933077.974828, 1468933078.306826, 1468933078.639008, 1468933078.971021, 1468933079.303734, 1468933079.635688, 1468933079.968158]","['14140354875468250974', '11649972331831902137', '10077186975648731245', '13073967448546514825', '17346263416863868700', '12549616132839802911', '15137009200458194787', '12324380833602353653']",0,y,n,,,,
c522559b-4707-454f-ab25-8428c3a8ad61,c522559b-4707-454f-ab25-8428c3a8ad61.mp4,"('b77d5d98-adfe-4f0e-8eb3-959127b6f11f', '02207044-24e6-48d1-8d12-aa821e15849f')","['f12810683724026210688d92c0', 'f10871962608333894295d95c0', 'f11083164621385163927d88c0', 'f13858267806082538938d89c0', 'f17426222883920675800d87c0', 'f12205128708620500365d88c0', 'f15924863714800800048d85c0', 'f16731978729625908330d84c0']","['f12810683724026210688d94c0', 'f10871962608333894295d98c0', 'f11083164621385163927d91c0', 'f13858267806082538938d92c0', 'f17426222883920675800d90c0', 'f12205128708620500365d91c0', 'f15924863714800800048d88c0', 'f16731978729625908330d88c0']","[1468933480.276234, 1468933480.608489, 1468933480.940832, 1468933481.27272, 1468933481.605993, 1468933481.93745, 1468933482.270182, 1468933482.601889]","['12810683724026210688', '10871962608333894295', '11083164621385163927', '13858267806082538938', '17426222883920675800', '12205128708620500365', '15924863714800800048', '16731978729625908330']",0,n,,,,,
d72b08d7-40d2-449a-8561-1d2f31bb5e03,d72b08d7-40d2-449a-8561-1d2f31bb5e03.mp4,"('2154ee9f-a578-4759-bb19-304e67ff191a', '3d755b82-2804-49c6-91c5-b61f52f84853')","['f10112345244031733493d84c0', 'f15368537106912696650d85c0', 'f11563716750891030155d86c0', 'f12296747390374599472d88c0', 'f17108254192630683510d86c0', 'f9437926850603992877d87c0', 'f14042666020144766433d88c0', 'f14200010457851798217d90c0', 'f18352722651736094555d87c0', 'f12847580165149297595d87c0']","['f10112345244031733493d83c0', 'f15368537106912696650d84c0', 'f11563716750891030155d85c0', 'f12296747390374599472d86c0', 'f17108254192630683510d85c0', 'f9437926850603992877d86c0', 'f14042666020144766433d87c0', 'f14200010457851798217d88c0', 'f18352722651736094555d86c0', 'f12847580165149297595d86c0']","[1468934164.620731, 1468934164.953141, 1468934165.285348, 1468934165.617513, 1468934165.949878, 1468934166.282202, 1468934166.614178, 1468934166.946511, 1468934168.274993, 1468934168.607405]","['10112345244031733493', '15368537106912696650', '11563716750891030155', '12296747390374599472', '17108254192630683510', '9437926850603992877', '14042666020144766433', '14200010457851798217', '18352722651736094555', '12847580165149297595']",0,y,n,,,,
2aaeee18-a7c5-4c56-a529-9413e06fa79b,2aaeee18-a7c5-4c56-a529-9413e06fa79b.mp4,"('2154ee9f-a578-4759-bb19-304e67ff191a', '8517794a-5abf-4342-a487-81363d4e4dea')","['f17492801054433855560d97c0', 'f13559725225750273041d98c0', 'f17867683752222854302d92c0', 'f12486322875333092649d95c0', 'f10122612363818543262d97c0', 'f13672389924892784761d90c0', 'f11119024559565102525d91c0', 'f15191041112586665924d89c0', 'f12202272211954291784d91c0', 'f12822050293798591690d92c0']","['f17492801054433855560d91c0', 'f13559725225750273041d90c0', 'f17867683752222854302d84c0', 'f12486322875333092649d87c0', 'f10122612363818543262d89c0', 'f13672389924892784761d86c0', 'f11119024559565102525d88c0', 'f15191041112586665924d86c0', 'f12202272211954291784d88c0', 'f12822050293798591690d88c0']","[1468934093.196924, 1468934093.528885, 1468934094.857927, 1468934095.189809, 1468934095.522167, 1468934095.854338, 1468934096.186649, 1468934096.518783, 1468934096.851208, 1468934097.183516]","['17492801054433855560', '13559725225750273041', '17867683752222854302', '12486322875333092649', '10122612363818543262', '13672389924892784761', '11119024559565102525', '15191041112586665924', '12202272211954291784', '12822050293798591690']",0,y,n,,,,
30e42e70-8e9c-43f4-993a-66d08662d64b,30e42e70-8e9c-43f4-993a-66d08662d64b.mp4,"('6c09be57-4e40-4655-bfac-3c37cd4029bf', 'b34034e8-ea4a-4441-8607-cdfd246af543')","['f12473797865754686934d83c0', 'f15132839622015771873d82c0', 'f16974554190850758038d84c0', 'f9667946091045644965d84c0', 'f10319640835429224751d82c0', 'f11040893798920376521d83c0', 'f9548002056363359707d82c0', 'f10615949140816430083d86c0', 'f10714704281612919988d84c0', 'f11500545112940083702d85c0', 'f11849588680430471744d82c0', 'f11333595946668717800d81c0', 'f11842737354550351118d79c0', 'f13349644564733215055d79c0']","['f12473797865754686934d80c0', 'f15132839622015771873d78c0', 'f16974554190850758038d79c0', 'f9667946091045644965d79c0', 'f10319640835429224751d78c0', 'f11040893798920376521d78c0', 'f9548002056363359707d77c0', 'f10615949140816430083d81c0', 'f10714704281612919988d81c0', 'f11500545112940083702d83c0', 'f11849588680430471744d79c0', 'f11333595946668717800d82c0', 'f11842737354550351118d81c0', 'f13349644564733215055d82c0']","[1468934501.477975, 1468934501.809954, 1468934502.142117, 1468934502.474416, 1468934502.806754, 1468934503.138793, 1468934503.470962, 1468934503.803079, 1468934504.135591, 1468934505.132172, 1468934505.464158, 1468934505.79646, 1468934506.128894, 1468934506.461248]","['12473797865754686934', '15132839622015771873', '16974554190850758038', '9667946091045644965', '10319640835429224751', '11040893798920376521', '9548002056363359707', '10615949140816430083', '10714704281612919988', '11500545112940083702', '11849588680430471744', '11333595946668717800', '11842737354550351118', '13349644564733215055']",0,y,n,,,,
c712d15a-6f70-4f4b-8dce-20098ea2b851,c712d15a-6f70-4f4b-8dce-20098ea2b851.mp4,"('b57ba1f7-e342-4d51-97db-85616b7c9070', '04a75381-a8ec-42bc-9650-b75f686f5aed')","['f17060297999565419773d26c0', 'f10235902682119852642d29c0', 'f17825660067095364205d26c0', 'f14674107999802400067d25c0', 'f10693827970636847735d26c0', 'f15966997786662123944d28c0', 'f13669491044639816239d26c0']","['f17060297999565419773d27c0', 'f10235902682119852642d30c0', 'f17825660067095364205d27c0', 'f14674107999802400067d28c0', 'f10693827970636847735d29c0', 'f15966997786662123944d32c0', 'f13669491044639816239d29c0']","[1468933372.974736, 1468933373.306065, 1468933373.640057, 1468933373.970362, 1468933374.302444, 1468933374.634978, 1468933375.963625]","['17060297999565419773', '10235902682119852642', '17825660067095364205', '14674107999802400067', '10693827970636847735', '15966997786662123944', '13669491044639816239']",0,y,n,,,,
73e9ebe0-fc72-469b-8a9f-14d5bf94ed8d,73e9ebe0-fc72-469b-8a9f-14d5bf94ed8d.mp4,"('d3e3f612-f74c-43bd-b5b2-266a93659c5e', '4d2cfd52-a699-4206-9e0c-436b02f995fc')","['f11429899262490925839d46c0', 'f12609382191378174682d46c0', 'f17329673540886226285d47c0', 'f17563378444107406128d46c0', 'f17921513438640649407d46c0', 'f16297608997054871479d48c0', 'f10122975979180805165d48c0', 'f11917575504985638501d50c0']","['f11429899262490925839d39c0', 'f12609382191378174682d41c0', 'f17329673540886226285d41c0', 'f17563378444107406128d41c0', 'f17921513438640649407d41c0', 'f16297608997054871479d43c0', 'f10122975979180805165d44c0', 'f11917575504985638501d45c0']","[1468934433.043623, 1468934433.375875, 1468934433.708077, 1468934434.040147, 1468934434.372337, 1468934434.704615, 1468934435.036895, 1468934435.369019]","['11429899262490925839', '12609382191378174682', '17329673540886226285', '17563378444107406128', '17921513438640649407', '16297608997054871479', '10122975979180805165', '11917575504985638501']",0,y,n,,,,
cbd727c9-48c4-4993-94d8-0303da50d2c0,cbd727c9-48c4-4993-94d8-0303da50d2c0.mp4,"('d3e3f612-f74c-43bd-b5b2-266a93659c5e', '419fd32c-c0c8-4959-8a48-f76298c3d1f8')","['f11975304741233931686d97c0', 'f13438626669583820041d97c0', 'f12991008449566908262d96c0', 'f11918637059574730506d92c0', 'f11241259428067012391d93c0', 'f17071997557856556938d93c0', 'f12275203641303723979d91c0', 'f9624831160019615530d97c0', 'f16324589941872176267d94c0']","['f11975304741233931686d89c0', 'f13438626669583820041d89c0', 'f12991008449566908262d87c0', 'f11918637059574730506d85c0', 'f11241259428067012391d85c0', 'f17071997557856556938d85c0', 'f12275203641303723979d84c0', 'f9624831160019615530d87c0', 'f16324589941872176267d85c0']","[1468934368.598439, 1468934368.930755, 1468934369.261748, 1468934369.594937, 1468934369.927339, 1468934370.258716, 1468934370.589907, 1468934370.924001, 1468934371.25575]","['11975304741233931686', '13438626669583820041', '12991008449566908262', '11918637059574730506', '11241259428067012391', '17071997557856556938', '12275203641303723979', '9624831160019615530', '16324589941872176267']",0,y,n,,,,
300d8906-482d-49f3-aebe-5728cc82c9fb,300d8906-482d-49f3-aebe-5728cc82c9fb.mp4,"('0acccede-8d53-48e2-b8a8-aa636433e162', '6838c9a9-8c7a-4591-b20d-7c71b42dc8e9')","['f16792792203687322318d11c0', 'f10058269115270881968d11c0', 'f15140726214483610517d11c0', 'f12103818545084354899d12c0', 'f14342350265480136185d11c0', 'f13287773863404360031d11c0', 'f11235598588209963045d11c0', 'f15667557934061396575d12c0', 'f14184088372954072521d12c0', 'f17432274915755155805d11c0', 'f16833167929938862141d11c0', 'f17816033028833314690d10c0', 'f13092043955354246474d9c0', 'f11454159309620520424d9c0', 'f15274809305522920004d10c0', 'f11655400555011530905d9c0', 'f18269689381766370186d11c0', 'f13384158722245945996d10c0', 'f11809840020213009265d11c0', 'f12613984720400539747d11c0', 'f17123072984791970238d11c0', 'f13629204968748964210d13c0', 'f9519594026947693980d13c0', 'f10032817774955596348d13c0', 'f14651130802855764414d12c0', 'f11969204002662973011d10c0', 'f15323036894935166640d11c0', 'f14566733522130882710d11c0', 'f11824696575807406383d12c0', 'f10254099848051886369d11c0', 'f18445380073512291851d11c0', 'f10007742642629817023d11c0', 'f17399397881514106886d11c0', 'f18247313903256498309d11c0', 'f15672589892939218098d10c0', 'f15411560470165422504d9c0', 'f15750715261411922916d9c0', 'f15536323908983974149d8c0', 'f17580016479837296553d7c0', 'f9248085007217134083d9c0', 'f13435026312842519881d9c0', 'f9286111812848425477d10c0', 'f11450387541572054847d9c0', 'f14341968287035157326d8c0', 'f16928986383871359827d9c0', 'f12787973864053931095d7c0', 'f16425332860968683030d9c0']","['f16792792203687322318d7c0', 'f10058269115270881968d7c0', 'f15140726214483610517d7c0', 'f12103818545084354899d8c0', 'f14342350265480136185d6c0', 'f13287773863404360031d6c0', 'f11235598588209963045d6c0', 'f15667557934061396575d6c0', 'f14184088372954072521d7c0', 'f17432274915755155805d5c0', 'f16833167929938862141d6c0', 'f17816033028833314690d6c0', 'f13092043955354246474d6c0', 'f11454159309620520424d6c0', 'f15274809305522920004d6c0', 'f11655400555011530905d6c0', 'f18269689381766370186d7c0', 'f13384158722245945996d6c0', 'f11809840020213009265d6c0', 'f12613984720400539747d6c0', 'f17123072984791970238d6c0', 'f13629204968748964210d7c0', 'f9519594026947693980d7c0', 'f10032817774955596348d7c0', 'f14651130802855764414d7c0', 'f11969204002662973011d7c0', 'f15323036894935166640d6c0', 'f14566733522130882710d7c0', 'f11824696575807406383d8c0', 'f10254099848051886369d7c0', 'f18445380073512291851d7c0', 'f10007742642629817023d7c0', 'f17399397881514106886d7c0', 'f18247313903256498309d7c0', 'f15672589892939218098d6c0', 'f15411560470165422504d5c0', 'f15750715261411922916d6c0', 'f15536323908983974149d5c0', 'f17580016479837296553d4c0', 'f9248085007217134083d6c0', 'f13435026312842519881d7c0', 'f9286111812848425477d7c0', 'f11450387541572054847d6c0', 'f14341968287035157326d5c0', 'f16928986383871359827d6c0', 'f12787973864053931095d4c0', 'f16425332860968683030d6c0']","[1468933894.537278, 1468933894.869438, 1468933895.202, 1468933895.534137, 1468933895.866228, 1468933896.198552, 1468933896.530692, 1468933896.863004, 1468933897.195003, 1468933897.527203, 1468933897.859228, 1468933898.191502, 1468933898.524056, 1468933898.856262, 1468933899.188112, 1468933899.520384, 1468933899.852578, 1468933900.184985, 1468933900.517268, 1468933900.84926, 1468933901.18169, 1468933901.51366, 1468933901.845731, 1468933902.178264, 1468933902.510103, 1468933902.842454, 1468933903.174769, 1468933903.506705, 1468933903.839027, 1468933904.171448, 1468933904.503635, 1468933904.835807, 1468933905.168164, 1468933905.500314, 1468933905.832223, 1468933906.164416, 1468933906.496992, 1468933906.82913, 1468933907.16136, 1468933907.493495, 1468933907.825503, 1468933908.157801, 1468933908.490152, 1468933908.822058, 1468933909.154559, 1468933909.486675, 1468933909.818906]","['16792792203687322318', '10058269115270881968', '15140726214483610517', '12103818545084354899', '14342350265480136185', '13287773863404360031', '11235598588209963045', '15667557934061396575', '14184088372954072521', '17432274915755155805', '16833167929938862141', '17816033028833314690', '13092043955354246474', '11454159309620520424', '15274809305522920004', '11655400555011530905', '18269689381766370186', '13384158722245945996', '11809840020213009265', '12613984720400539747', '17123072984791970238', '13629204968748964210', '9519594026947693980', '10032817774955596348', '14651130802855764414', '11969204002662973011', '15323036894935166640', '14566733522130882710', '11824696575807406383', '10254099848051886369', '18445380073512291851', '10007742642629817023', '17399397881514106886', '18247313903256498309', '15672589892939218098', '15411560470165422504', '15750715261411922916', '15536323908983974149', '17580016479837296553', '9248085007217134083', '13435026312842519881', '9286111812848425477', '11450387541572054847', '14341968287035157326', '16928986383871359827', '12787973864053931095', '16425332860968683030']",0,y,n,,,,
83578dd5-e31a-4111-9ba1-95a4615db087,83578dd5-e31a-4111-9ba1-95a4615db087.mp4,"('0acccede-8d53-48e2-b8a8-aa636433e162', '6838c9a9-8c7a-4591-b20d-7c71b42dc8e9')","['f10822788684691601250d5c0', 'f10128908712621037114d6c0', 'f10616805534394373770d7c0', 'f12830932118987165023d10c0', 'f10193798070730655393d10c0', 'f17357667257993005772d9c0', 'f13213611611436635477d8c0', 'f11714779441182502251d7c0', 'f11541163629095306342d8c0', 'f15083665186118473035d8c0', 'f11561867398847222577d7c0', 'f16865829073613111021d8c0', 'f15712445914424299141d8c0', 'f16328978689941146787d8c0', 'f12540114148573560849d7c0', 'f16773290983849482190d9c0', 'f12408316790646003617d8c0']","['f10822788684691601250d4c0', 'f10128908712621037114d4c0', 'f10616805534394373770d5c0', 'f12830932118987165023d7c0', 'f10193798070730655393d6c0', 'f17357667257993005772d6c0', 'f13213611611436635477d5c0', 'f11714779441182502251d4c0', 'f11541163629095306342d5c0', 'f15083665186118473035d5c0', 'f11561867398847222577d4c0', 'f16865829073613111021d5c0', 'f15712445914424299141d5c0', 'f16328978689941146787d5c0', 'f12540114148573560849d6c0', 'f16773290983849482190d7c0', 'f12408316790646003617d6c0']","[1468933913.141142, 1468933913.473317, 1468933913.805412, 1468933914.137198, 1468933914.469948, 1468933914.801846, 1468933915.13418, 1468933915.46643, 1468933915.798675, 1468933916.130928, 1468933916.462965, 1468933916.795172, 1468933917.127459, 1468933917.459678, 1468933917.791774, 1468933918.124165, 1468933918.456476]","['10822788684691601250', '10128908712621037114', '10616805534394373770', '12830932118987165023', '10193798070730655393', '17357667257993005772', '13213611611436635477', '11714779441182502251', '11541163629095306342', '15083665186118473035', '11561867398847222577', '16865829073613111021', '15712445914424299141', '16328978689941146787', '12540114148573560849', '16773290983849482190', '12408316790646003617']",0,y,n,,,,
0986f70c-807d-4ac7-ada5-f9d0fc3ef395,0986f70c-807d-4ac7-ada5-f9d0fc3ef395.mp4,"('0acccede-8d53-48e2-b8a8-aa636433e162', '6838c9a9-8c7a-4591-b20d-7c71b42dc8e9')","['f11254373868333993162d9c0', 'f14283371497327400087d9c0', 'f11239525253384608870d9c0', 'f12283991967003524048d9c0', 'f14128063218359992799d9c0', 'f10929872895085601484d9c0', 'f14346845886901680563d9c0', 'f15354844095261092234d10c0', 'f13239050788325714030d10c0', 'f13304126517222508253d8c0', 'f11888399238919668500d9c0', 'f17995119893142524679d9c0', 'f11205364665780604618d10c0', 'f11886271322021749513d9c0', 'f12519360961625094570d10c0', 'f11974376816148373109d9c0', 'f9247135453944253282d9c0', 'f16755938091112184610d8c0', 'f9270077969691673976d8c0', 'f12075210318164762317d7c0', 'f15639623353517349597d9c0', 'f14482188787874200934d10c0', 'f17051943729810916471d11c0', 'f14283888317987866865d11c0', 'f11343944462465529811d11c0', 'f15954436147481173826d11c0', 'f16636092798467333992d11c0', 'f11798110896677780458d11c0']","['f11254373868333993162d7c0', 'f14283371497327400087d6c0', 'f11239525253384608870d6c0', 'f12283991967003524048d6c0', 'f14128063218359992799d6c0', 'f10929872895085601484d6c0', 'f14346845886901680563d6c0', 'f15354844095261092234d6c0', 'f13239050788325714030d6c0', 'f13304126517222508253d5c0', 'f11888399238919668500d6c0', 'f17995119893142524679d6c0', 'f11205364665780604618d7c0', 'f11886271322021749513d7c0', 'f12519360961625094570d8c0', 'f11974376816148373109d7c0', 'f9247135453944253282d7c0', 'f16755938091112184610d6c0', 'f9270077969691673976d6c0', 'f12075210318164762317d5c0', 'f15639623353517349597d6c0', 'f14482188787874200934d6c0', 'f17051943729810916471d7c0', 'f14283888317987866865d6c0', 'f11343944462465529811d6c0', 'f15954436147481173826d6c0', 'f16636092798467333992d5c0', 'f11798110896677780458d5c0']","[1468933919.12082, 1468933919.452905, 1468933919.785023, 1468933920.117174, 1468933920.449306, 1468933920.781878, 1468933921.11387, 1468933921.445805, 1468933921.778364, 1468933922.110375, 1468933922.442809, 1468933922.774922, 1468933923.107154, 1468933923.439386, 1468933923.771554, 1468933924.103718, 1468933924.435842, 1468933924.768264, 1468933925.100673, 1468933925.43283, 1468933925.764859, 1468933926.097196, 1468933926.429384, 1468933926.761662, 1468933927.093721, 1468933927.425993, 1468933927.758137, 1468933928.090146]","['11254373868333993162', '14283371497327400087', '11239525253384608870', '12283991967003524048', '14128063218359992799', '10929872895085601484', '14346845886901680563', '15354844095261092234', '13239050788325714030', '13304126517222508253', '11888399238919668500', '17995119893142524679', '11205364665780604618', '11886271322021749513', '12519360961625094570', '11974376816148373109', '9247135453944253282', '16755938091112184610', '9270077969691673976', '12075210318164762317', '15639623353517349597', '14482188787874200934', '17051943729810916471', '14283888317987866865', '11343944462465529811', '15954436147481173826', '16636092798467333992', '11798110896677780458']",0,y,n,,,,
e7f74ac1-4c36-45f5-8841-862e3bfcdb9f,e7f74ac1-4c36-45f5-8841-862e3bfcdb9f.mp4,"('d9d243e0-c45e-4da6-b146-6eef63db5152', '421c272d-242d-4555-8f17-6991d120c5c6')","['f16661060572538209252d58c0', 'f15194234632156141183d59c0', 'f15220095244529493874d61c0', 'f16580133205148969259d60c0', 'f14033545437746248152d60c0', 'f14350179383142926142d61c0', 'f14605054569959754828d62c0', 'f11431786073888051943d62c0', 'f17826654043468549080d61c0', 'f17418377253074181196d61c0', 'f9563498355129400153d63c0', 'f12161264228416942259d61c0', 'f15598438083329362310d60c0', 'f16822675314231761584d58c0', 'f13863382032416840669d58c0', 'f14497267602997444137d55c0', 'f10979036414896797871d57c0', 'f13381568782103742340d57c0', 'f12654741569181767985d58c0', 'f18429333367822505890d61c0', 'f14801934981869796105d61c0', 'f11524869831443111337d60c0', 'f10865754908514663290d62c0', 'f14021190217552210322d58c0', 'f9502083708082680167d60c0', 'f16499000179022570529d59c0', 'f13113105197919572678d60c0', 'f13049999579190975366d61c0', 'f9338320361323957451d60c0', 'f14997653878513496987d59c0', 'f16834807311686602162d60c0', 'f14828566159306011801d59c0', 'f9708249991764513140d61c0', 'f10975708779061289782d62c0', 'f12919374999653124834d60c0', 'f9644345082555511938d60c0', 'f11238603676406407149d58c0', 'f14522384634585017251d61c0', 'f12953633155761894678d63c0', 'f9316957853839086082d61c0', 'f14607281090739803887d65c0', 'f12338710719715779872d64c0', 'f15221183747537811246d63c0', 'f10210927001003717199d61c0', 'f14983222576586844010d62c0', 'f18067085001962220445d60c0', 'f12741807114548687696d59c0', 'f17641755816583326925d62c0', 'f15992945029131028133d61c0', 'f13351276842968998062d62c0', 'f16197141988733853299d61c0', 'f15223233397223151763d59c0', 'f11383856972202716906d61c0', 'f10680047995385650094d62c0', 'f13026101071923042521d59c0', 'f14776844222219867491d60c0', 'f10888166346533074920d60c0', 'f12655806149458147760d60c0', 'f17877295045726512836d62c0', 'f12068781333597675946d61c0', 'f14820700341448631268d59c0', 'f9772301871246926682d60c0', 'f9501951426719062378d57c0', 'f14971188363646323399d57c0', 'f16335129714072786050d56c0', 'f9952890270645163093d56c0', 'f12690801972229735639d61c0', 'f10068338525773385968d62c0']","['f16661060572538209252d67c0', 'f15194234632156141183d69c0', 'f15220095244529493874d70c0', 'f16580133205148969259d69c0', 'f14033545437746248152d69c0', 'f14350179383142926142d69c0', 'f14605054569959754828d70c0', 'f11431786073888051943d69c0', 'f17826654043468549080d69c0', 'f17418377253074181196d69c0', 'f9563498355129400153d71c0', 'f12161264228416942259d66c0', 'f15598438083329362310d66c0', 'f16822675314231761584d67c0', 'f13863382032416840669d68c0', 'f14497267602997444137d66c0', 'f10979036414896797871d68c0', 'f13381568782103742340d66c0', 'f12654741569181767985d65c0', 'f18429333367822505890d68c0', 'f14801934981869796105d69c0', 'f11524869831443111337d66c0', 'f10865754908514663290d69c0', 'f14021190217552210322d67c0', 'f9502083708082680167d69c0', 'f16499000179022570529d68c0', 'f13113105197919572678d69c0', 'f13049999579190975366d70c0', 'f9338320361323957451d70c0', 'f14997653878513496987d67c0', 'f16834807311686602162d69c0', 'f14828566159306011801d67c0', 'f9708249991764513140d68c0', 'f10975708779061289782d69c0', 'f12919374999653124834d68c0', 'f9644345082555511938d68c0', 'f11238603676406407149d68c0', 'f14522384634585017251d71c0', 'f12953633155761894678d73c0', 'f9316957853839086082d72c0', 'f14607281090739803887d74c0', 'f12338710719715779872d74c0', 'f15221183747537811246d74c0', 'f10210927001003717199d71c0', 'f14983222576586844010d70c0', 'f18067085001962220445d70c0', 'f12741807114548687696d70c0', 'f17641755816583326925d72c0', 'f15992945029131028133d72c0', 'f13351276842968998062d71c0', 'f16197141988733853299d71c0', 'f15223233397223151763d69c0', 'f11383856972202716906d71c0', 'f10680047995385650094d71c0', 'f13026101071923042521d70c0', 'f14776844222219867491d70c0', 'f10888166346533074920d70c0', 'f12655806149458147760d70c0', 'f17877295045726512836d72c0', 'f12068781333597675946d70c0', 'f14820700341448631268d69c0', 'f9772301871246926682d69c0', 'f9501951426719062378d64c0', 'f14971188363646323399d65c0', 'f16335129714072786050d65c0', 'f9952890270645163093d66c0', 'f12690801972229735639d69c0', 'f10068338525773385968d70c0']","[1468932905.227484, 1468932905.559503, 1468932905.891905, 1468932906.22412, 1468932906.556239, 1468932906.888596, 1468932907.220977, 1468932907.553186, 1468932907.885181, 1468932908.217423, 1468932908.549501, 1468932910.210601, 1468932910.542984, 1468932910.875066, 1468932911.207266, 1468932911.539436, 1468932911.871593, 1468932912.203962, 1468932912.536127, 1468932912.868311, 1468932913.200426, 1468932913.532494, 1468932913.864873, 1468932914.196875, 1468932914.529457, 1468932914.861772, 1468932915.193997, 1468932915.52593, 1468932915.858038, 1468932916.190151, 1468932916.522829, 1468932916.854681, 1468932917.187006, 1468932917.519092, 1468932917.851352, 1468932918.18371, 1468932918.515875, 1468932918.847991, 1468932919.180047, 1468932919.512662, 1468932919.844846, 1468932920.176873, 1468932920.509254, 1468932920.841285, 1468932921.173573, 1468932921.505758, 1468932921.838023, 1468932922.169875, 1468932922.502496, 1468932922.834462, 1468932923.166705, 1468932923.498768, 1468932924.163014, 1468932925.159883, 1468932925.492185, 1468932925.824175, 1468932926.156762, 1468932926.488974, 1468932926.820956, 1468932927.15319, 1468932927.485548, 1468932927.817645, 1468932928.149978, 1468932928.482203, 1468932928.814216, 1468932929.146418, 1468932929.47881, 1468932929.810571]","['16661060572538209252', '15194234632156141183', '15220095244529493874', '16580133205148969259', '14033545437746248152', '14350179383142926142', '14605054569959754828', '11431786073888051943', '17826654043468549080', '17418377253074181196', '9563498355129400153', '12161264228416942259', '15598438083329362310', '16822675314231761584', '13863382032416840669', '14497267602997444137', '10979036414896797871', '13381568782103742340', '12654741569181767985', '18429333367822505890', '14801934981869796105', '11524869831443111337', '10865754908514663290', '14021190217552210322', '9502083708082680167', '16499000179022570529', '13113105197919572678', '13049999579190975366', '9338320361323957451', '14997653878513496987', '16834807311686602162', '14828566159306011801', '9708249991764513140', '10975708779061289782', '12919374999653124834', '9644345082555511938', '11238603676406407149', '14522384634585017251', '12953633155761894678', '9316957853839086082', '14607281090739803887', '12338710719715779872', '15221183747537811246', '10210927001003717199', '14983222576586844010', '18067085001962220445', '12741807114548687696', '17641755816583326925', '15992945029131028133', '13351276842968998062', '16197141988733853299', '15223233397223151763', '11383856972202716906', '10680047995385650094', '13026101071923042521', '14776844222219867491', '10888166346533074920', '12655806149458147760', '17877295045726512836', '12068781333597675946', '14820700341448631268', '9772301871246926682', '9501951426719062378', '14971188363646323399', '16335129714072786050', '9952890270645163093', '12690801972229735639', '10068338525773385968']",0,y,n,,,,
